Type                                  RC-5 Temperature  logger
User information                      URC-5 Data Logger
Number                                001
Recording interval                    00:02:00 HH:MM:SS
Startup delay                         0.0 H
Record Item Count                     32000
Maximum Temperature                   25.5 °C
Minimum Temperature                   17.5 °C
Average Temperature                   20.9 °C
Temperature Upper Limit               60.0 °C
Temperature Lower Limit               -30.0 °C
Maximum Humidity                      %RH
Minimum Humidity                      %RH
Average Humidity                      %RH
Humidity Upper Limit                  %RH
Humidity Upper Limit                  %RH
Start Time                            2016-03-12 12:21:30
End Time                              2016-04-25 23:59:30
Time Format                           yyyy-MM-dd HH:mm:ss
Temperature Unit                      °C
No.			Time		 Temperature°C     Humidity%RH 	
12857		2016-03-30 09:53:30		18.7		   
12858		2016-03-30 09:55:30		18.7		   
12859		2016-03-30 09:57:30		18.7		   
12860		2016-03-30 09:59:30		18.7		   
12861		2016-03-30 10:01:30		18.7		   
12862		2016-03-30 10:03:30		18.7		   
12863		2016-03-30 10:05:30		18.7		   
12864		2016-03-30 10:07:30		18.7		   
12865		2016-03-30 10:09:30		18.7		   
12866		2016-03-30 10:11:30		18.7		   
12867		2016-03-30 10:13:30		18.7		   
12868		2016-03-30 10:15:30		18.7		   
12869		2016-03-30 10:17:30		18.7		   
12870		2016-03-30 10:19:30		18.7		   
12871		2016-03-30 10:21:30		18.8		   
12872		2016-03-30 10:23:30		18.8		   
12873		2016-03-30 10:25:30		18.8		   
12874		2016-03-30 10:27:30		18.8		   
12875		2016-03-30 10:29:30		18.8		   
12876		2016-03-30 10:31:30		18.8		   
12877		2016-03-30 10:33:30		18.8		   
12878		2016-03-30 10:35:30		18.8		   
12879		2016-03-30 10:37:30		18.8		   
12880		2016-03-30 10:39:30		18.8		   
12881		2016-03-30 10:41:30		18.8		   
12882		2016-03-30 10:43:30		18.8		   
12883		2016-03-30 10:45:30		18.8		   
12884		2016-03-30 10:47:30		18.8		   
12885		2016-03-30 10:49:30		18.8		   
12886		2016-03-30 10:51:30		18.8		   
12887		2016-03-30 10:53:30		18.8		   
12888		2016-03-30 10:55:30		18.9		   
12889		2016-03-30 10:57:30		18.9		   
12890		2016-03-30 10:59:30		18.9		   
12891		2016-03-30 11:01:30		18.9		   
12892		2016-03-30 11:03:30		18.9		   
12893		2016-03-30 11:05:30		18.9		   
12894		2016-03-30 11:07:30		18.9		   
12895		2016-03-30 11:09:30		18.9		   
12896		2016-03-30 11:11:30		18.9		   
12897		2016-03-30 11:13:30		18.9		   
12898		2016-03-30 11:15:30		18.9		   
12899		2016-03-30 11:17:30		18.9		   
12900		2016-03-30 11:19:30		18.9		   
12901		2016-03-30 11:21:30		18.9		   
12902		2016-03-30 11:23:30		19.0		   
12903		2016-03-30 11:25:30		19.0		   
12904		2016-03-30 11:27:30		19.0		   
12905		2016-03-30 11:29:30		19.0		   
12906		2016-03-30 11:31:30		19.0		   
12907		2016-03-30 11:33:30		19.0		   
12908		2016-03-30 11:35:30		19.0		   
12909		2016-03-30 11:37:30		18.9		   
12910		2016-03-30 11:39:30		18.9		   
12911		2016-03-30 11:41:30		19.0		   
12912		2016-03-30 11:43:30		19.0		   
12913		2016-03-30 11:45:30		19.0		   
12914		2016-03-30 11:47:30		19.0		   
12915		2016-03-30 11:49:30		19.0		   
12916		2016-03-30 11:51:30		19.0		   
12917		2016-03-30 11:53:30		19.0		   
12918		2016-03-30 11:55:30		19.0		   
12919		2016-03-30 11:57:30		19.0		   
12920		2016-03-30 11:59:30		19.0		   
12921		2016-03-30 12:01:30		19.0		   
12922		2016-03-30 12:03:30		19.0		   
12923		2016-03-30 12:05:30		19.0		   
12924		2016-03-30 12:07:30		19.0		   
12925		2016-03-30 12:09:30		19.0		   
12926		2016-03-30 12:11:30		19.0		   
12927		2016-03-30 12:13:30		19.1		   
12928		2016-03-30 12:15:30		19.1		   
12929		2016-03-30 12:17:30		19.1		   
12930		2016-03-30 12:19:30		19.1		   
12931		2016-03-30 12:21:30		19.1		   
12932		2016-03-30 12:23:30		19.1		   
12933		2016-03-30 12:25:30		19.1		   
12934		2016-03-30 12:27:30		19.1		   
12935		2016-03-30 12:29:30		19.1		   
12936		2016-03-30 12:31:30		19.1		   
12937		2016-03-30 12:33:30		19.1		   
12938		2016-03-30 12:35:30		19.1		   
12939		2016-03-30 12:37:30		19.1		   
12940		2016-03-30 12:39:30		19.1		   
12941		2016-03-30 12:41:30		19.1		   
12942		2016-03-30 12:43:30		19.1		   
12943		2016-03-30 12:45:30		19.1		   
12944		2016-03-30 12:47:30		19.1		   
12945		2016-03-30 12:49:30		19.1		   
12946		2016-03-30 12:51:30		19.1		   
12947		2016-03-30 12:53:30		19.1		   
12948		2016-03-30 12:55:30		19.1		   
12949		2016-03-30 12:57:30		19.1		   
12950		2016-03-30 12:59:30		19.1		   
12951		2016-03-30 13:01:30		19.2		   
12952		2016-03-30 13:03:30		19.2		   
12953		2016-03-30 13:05:30		19.2		   
12954		2016-03-30 13:07:30		19.2		   
12955		2016-03-30 13:09:30		19.2		   
12956		2016-03-30 13:11:30		19.2		   
12957		2016-03-30 13:13:30		19.2		   
12958		2016-03-30 13:15:30		19.2		   
12959		2016-03-30 13:17:30		19.2		   
12960		2016-03-30 13:19:30		19.2		   
12961		2016-03-30 13:21:30		19.2		   
12962		2016-03-30 13:23:30		19.2		   
12963		2016-03-30 13:25:30		19.2		   
12964		2016-03-30 13:27:30		19.2		   
12965		2016-03-30 13:29:30		19.2		   
12966		2016-03-30 13:31:30		19.2		   
12967		2016-03-30 13:33:30		19.2		   
12968		2016-03-30 13:35:30		19.2		   
12969		2016-03-30 13:37:30		19.2		   
12970		2016-03-30 13:39:30		19.2		   
12971		2016-03-30 13:41:30		19.3		   
12972		2016-03-30 13:43:30		19.3		   
12973		2016-03-30 13:45:30		19.3		   
12974		2016-03-30 13:47:30		19.3		   
12975		2016-03-30 13:49:30		19.3		   
12976		2016-03-30 13:51:30		19.3		   
12977		2016-03-30 13:53:30		19.3		   
12978		2016-03-30 13:55:30		19.3		   
12979		2016-03-30 13:57:30		19.3		   
12980		2016-03-30 13:59:30		19.3		   
12981		2016-03-30 14:01:30		19.3		   
12982		2016-03-30 14:03:30		19.3		   
12983		2016-03-30 14:05:30		19.3		   
12984		2016-03-30 14:07:30		19.3		   
12985		2016-03-30 14:09:30		19.3		   
12986		2016-03-30 14:11:30		19.3		   
12987		2016-03-30 14:13:30		19.3		   
12988		2016-03-30 14:15:30		19.3		   
12989		2016-03-30 14:17:30		19.3		   
12990		2016-03-30 14:19:30		19.3		   
12991		2016-03-30 14:21:30		19.3		   
12992		2016-03-30 14:23:30		19.3		   
12993		2016-03-30 14:25:30		19.3		   
12994		2016-03-30 14:27:30		19.3		   
12995		2016-03-30 14:29:30		19.3		   
12996		2016-03-30 14:31:30		19.3		   
12997		2016-03-30 14:33:30		19.3		   
12998		2016-03-30 14:35:30		19.3		   
12999		2016-03-30 14:37:30		19.3		   
13000		2016-03-30 14:39:30		19.3		   
13001		2016-03-30 14:41:30		19.3		   
13002		2016-03-30 14:43:30		19.3		   
13003		2016-03-30 14:45:30		19.3		   
13004		2016-03-30 14:47:30		19.3		   
13005		2016-03-30 14:49:30		19.3		   
13006		2016-03-30 14:51:30		19.3		   
13007		2016-03-30 14:53:30		19.3		   
13008		2016-03-30 14:55:30		19.3		   
13009		2016-03-30 14:57:30		19.3		   
13010		2016-03-30 14:59:30		19.3		   
13011		2016-03-30 15:01:30		19.3		   
13012		2016-03-30 15:03:30		19.3		   
13013		2016-03-30 15:05:30		19.3		   
13014		2016-03-30 15:07:30		19.3		   
13015		2016-03-30 15:09:30		19.4		   
13016		2016-03-30 15:11:30		19.4		   
13017		2016-03-30 15:13:30		19.4		   
13018		2016-03-30 15:15:30		19.4		   
13019		2016-03-30 15:17:30		19.4		   
13020		2016-03-30 15:19:30		19.4		   
13021		2016-03-30 15:21:30		19.3		   
13022		2016-03-30 15:23:30		19.3		   
13023		2016-03-30 15:25:30		19.3		   
13024		2016-03-30 15:27:30		19.3		   
13025		2016-03-30 15:29:30		19.3		   
13026		2016-03-30 15:31:30		19.3		   
13027		2016-03-30 15:33:30		19.3		   
13028		2016-03-30 15:35:30		19.3		   
13029		2016-03-30 15:37:30		19.3		   
13030		2016-03-30 15:39:30		19.3		   
13031		2016-03-30 15:41:30		19.3		   
13032		2016-03-30 15:43:30		19.3		   
13033		2016-03-30 15:45:30		19.3		   
13034		2016-03-30 15:47:30		19.3		   
13035		2016-03-30 15:49:30		19.3		   
13036		2016-03-30 15:51:30		19.3		   
13037		2016-03-30 15:53:30		19.3		   
13038		2016-03-30 15:55:30		19.3		   
13039		2016-03-30 15:57:30		19.3		   
13040		2016-03-30 15:59:30		19.3		   
13041		2016-03-30 16:01:30		19.3		   
13042		2016-03-30 16:03:30		19.3		   
13043		2016-03-30 16:05:30		19.3		   
13044		2016-03-30 16:07:30		19.3		   
13045		2016-03-30 16:09:30		19.3		   
13046		2016-03-30 16:11:30		19.4		   
13047		2016-03-30 16:13:30		19.4		   
13048		2016-03-30 16:15:30		19.4		   
13049		2016-03-30 16:17:30		19.4		   
13050		2016-03-30 16:19:30		19.4		   
13051		2016-03-30 16:21:30		19.4		   
13052		2016-03-30 16:23:30		19.4		   
13053		2016-03-30 16:25:30		19.4		   
13054		2016-03-30 16:27:30		19.4		   
13055		2016-03-30 16:29:30		19.4		   
13056		2016-03-30 16:31:30		19.4		   
13057		2016-03-30 16:33:30		19.4		   
13058		2016-03-30 16:35:30		19.4		   
13059		2016-03-30 16:37:30		19.4		   
13060		2016-03-30 16:39:30		19.4		   
13061		2016-03-30 16:41:30		19.4		   
13062		2016-03-30 16:43:30		19.4		   
13063		2016-03-30 16:45:30		19.4		   
13064		2016-03-30 16:47:30		19.4		   
13065		2016-03-30 16:49:30		19.4		   
13066		2016-03-30 16:51:30		19.4		   
13067		2016-03-30 16:53:30		19.4		   
13068		2016-03-30 16:55:30		19.4		   
13069		2016-03-30 16:57:30		19.4		   
13070		2016-03-30 16:59:30		19.4		   
13071		2016-03-30 17:01:30		19.4		   
13072		2016-03-30 17:03:30		19.4		   
13073		2016-03-30 17:05:30		19.4		   
13074		2016-03-30 17:07:30		19.4		   
13075		2016-03-30 17:09:30		19.4		   
13076		2016-03-30 17:11:30		19.4		   
13077		2016-03-30 17:13:30		19.4		   
13078		2016-03-30 17:15:30		19.4		   
13079		2016-03-30 17:17:30		19.4		   
13080		2016-03-30 17:19:30		19.4		   
13081		2016-03-30 17:21:30		19.4		   
13082		2016-03-30 17:23:30		19.4		   
13083		2016-03-30 17:25:30		19.4		   
13084		2016-03-30 17:27:30		19.4		   
13085		2016-03-30 17:29:30		19.4		   
13086		2016-03-30 17:31:30		19.4		   
13087		2016-03-30 17:33:30		19.4		   
13088		2016-03-30 17:35:30		19.4		   
13089		2016-03-30 17:37:30		19.4		   
13090		2016-03-30 17:39:30		19.4		   
13091		2016-03-30 17:41:30		19.4		   
13092		2016-03-30 17:43:30		19.4		   
13093		2016-03-30 17:45:30		19.4		   
13094		2016-03-30 17:47:30		19.4		   
13095		2016-03-30 17:49:30		19.4		   
13096		2016-03-30 17:51:30		19.4		   
13097		2016-03-30 17:53:30		19.4		   
13098		2016-03-30 17:55:30		19.4		   
13099		2016-03-30 17:57:30		19.4		   
13100		2016-03-30 17:59:30		19.4		   
13101		2016-03-30 18:01:30		19.4		   
13102		2016-03-30 18:03:30		19.4		   
13103		2016-03-30 18:05:30		19.4		   
13104		2016-03-30 18:07:30		19.4		   
13105		2016-03-30 18:09:30		19.4		   
13106		2016-03-30 18:11:30		19.4		   
13107		2016-03-30 18:13:30		19.4		   
13108		2016-03-30 18:15:30		19.4		   
13109		2016-03-30 18:17:30		19.4		   
13110		2016-03-30 18:19:30		19.4		   
13111		2016-03-30 18:21:30		19.4		   
13112		2016-03-30 18:23:30		19.4		   
13113		2016-03-30 18:25:30		19.4		   
13114		2016-03-30 18:27:30		19.4		   
13115		2016-03-30 18:29:30		19.4		   
13116		2016-03-30 18:31:30		19.4		   
13117		2016-03-30 18:33:30		19.4		   
13118		2016-03-30 18:35:30		19.4		   
13119		2016-03-30 18:37:30		19.4		   
13120		2016-03-30 18:39:30		19.4		   
13121		2016-03-30 18:41:30		19.4		   
13122		2016-03-30 18:43:30		19.4		   
13123		2016-03-30 18:45:30		19.4		   
13124		2016-03-30 18:47:30		19.4		   
13125		2016-03-30 18:49:30		19.4		   
13126		2016-03-30 18:51:30		19.4		   
13127		2016-03-30 18:53:30		19.4		   
13128		2016-03-30 18:55:30		19.4		   
13129		2016-03-30 18:57:30		19.4		   
13130		2016-03-30 18:59:30		19.4		   
13131		2016-03-30 19:01:30		19.4		   
13132		2016-03-30 19:03:30		19.4		   
13133		2016-03-30 19:05:30		19.4		   
13134		2016-03-30 19:07:30		19.4		   
13135		2016-03-30 19:09:30		19.4		   
13136		2016-03-30 19:11:30		19.4		   
13137		2016-03-30 19:13:30		19.4		   
13138		2016-03-30 19:15:30		19.4		   
13139		2016-03-30 19:17:30		19.4		   
13140		2016-03-30 19:19:30		19.4		   
13141		2016-03-30 19:21:30		19.4		   
13142		2016-03-30 19:23:30		19.4		   
13143		2016-03-30 19:25:30		19.4		   
13144		2016-03-30 19:27:30		19.4		   
13145		2016-03-30 19:29:30		19.4		   
13146		2016-03-30 19:31:30		19.4		   
13147		2016-03-30 19:33:30		19.4		   
13148		2016-03-30 19:35:30		19.4		   
13149		2016-03-30 19:37:30		19.4		   
13150		2016-03-30 19:39:30		19.4		   
13151		2016-03-30 19:41:30		19.4		   
13152		2016-03-30 19:43:30		19.4		   
13153		2016-03-30 19:45:30		19.4		   
13154		2016-03-30 19:47:30		19.4		   
13155		2016-03-30 19:49:30		19.4		   
13156		2016-03-30 19:51:30		19.4		   
13157		2016-03-30 19:53:30		19.4		   
13158		2016-03-30 19:55:30		19.4		   
13159		2016-03-30 19:57:30		19.4		   
13160		2016-03-30 19:59:30		19.4		   
13161		2016-03-30 20:01:30		19.4		   
13162		2016-03-30 20:03:30		19.4		   
13163		2016-03-30 20:05:30		19.4		   
13164		2016-03-30 20:07:30		19.4		   
13165		2016-03-30 20:09:30		19.4		   
13166		2016-03-30 20:11:30		19.4		   
13167		2016-03-30 20:13:30		19.4		   
13168		2016-03-30 20:15:30		19.4		   
13169		2016-03-30 20:17:30		19.4		   
13170		2016-03-30 20:19:30		19.4		   
13171		2016-03-30 20:21:30		19.4		   
13172		2016-03-30 20:23:30		19.4		   
13173		2016-03-30 20:25:30		19.4		   
13174		2016-03-30 20:27:30		19.4		   
13175		2016-03-30 20:29:30		19.4		   
13176		2016-03-30 20:31:30		19.3		   
13177		2016-03-30 20:33:30		19.3		   
13178		2016-03-30 20:35:30		19.3		   
13179		2016-03-30 20:37:30		19.3		   
13180		2016-03-30 20:39:30		19.3		   
13181		2016-03-30 20:41:30		19.3		   
13182		2016-03-30 20:43:30		19.3		   
13183		2016-03-30 20:45:30		19.3		   
13184		2016-03-30 20:47:30		19.3		   
13185		2016-03-30 20:49:30		19.3		   
13186		2016-03-30 20:51:30		19.3		   
13187		2016-03-30 20:53:30		19.3		   
13188		2016-03-30 20:55:30		19.3		   
13189		2016-03-30 20:57:30		19.3		   
13190		2016-03-30 20:59:30		19.3		   
13191		2016-03-30 21:01:30		19.3		   
13192		2016-03-30 21:03:30		19.3		   
13193		2016-03-30 21:05:30		19.3		   
13194		2016-03-30 21:07:30		19.3		   
13195		2016-03-30 21:09:30		19.3		   
13196		2016-03-30 21:11:30		19.3		   
13197		2016-03-30 21:13:30		19.3		   
13198		2016-03-30 21:15:30		19.3		   
13199		2016-03-30 21:17:30		19.3		   
13200		2016-03-30 21:19:30		19.3		   
13201		2016-03-30 21:21:30		19.3		   
13202		2016-03-30 21:23:30		19.3		   
13203		2016-03-30 21:25:30		19.3		   
13204		2016-03-30 21:27:30		19.3		   
13205		2016-03-30 21:29:30		19.3		   
13206		2016-03-30 21:31:30		19.3		   
13207		2016-03-30 21:33:30		19.3		   
13208		2016-03-30 21:35:30		19.3		   
13209		2016-03-30 21:37:30		19.3		   
13210		2016-03-30 21:39:30		19.3		   
13211		2016-03-30 21:41:30		19.3		   
13212		2016-03-30 21:43:30		19.3		   
13213		2016-03-30 21:45:30		19.3		   
13214		2016-03-30 21:47:30		19.3		   
13215		2016-03-30 21:49:30		19.3		   
13216		2016-03-30 21:51:30		19.3		   
13217		2016-03-30 21:53:30		19.3		   
13218		2016-03-30 21:55:30		19.3		   
13219		2016-03-30 21:57:30		19.3		   
13220		2016-03-30 21:59:30		19.3		   
13221		2016-03-30 22:01:30		19.3		   
13222		2016-03-30 22:03:30		19.3		   
13223		2016-03-30 22:05:30		19.3		   
13224		2016-03-30 22:07:30		19.3		   
13225		2016-03-30 22:09:30		19.3		   
13226		2016-03-30 22:11:30		19.3		   
13227		2016-03-30 22:13:30		19.3		   
13228		2016-03-30 22:15:30		19.3		   
13229		2016-03-30 22:17:30		19.3		   
13230		2016-03-30 22:19:30		19.3		   
13231		2016-03-30 22:21:30		19.3		   
13232		2016-03-30 22:23:30		19.3		   
13233		2016-03-30 22:25:30		19.3		   
13234		2016-03-30 22:27:30		19.3		   
13235		2016-03-30 22:29:30		19.3		   
13236		2016-03-30 22:31:30		19.3		   
13237		2016-03-30 22:33:30		19.3		   
13238		2016-03-30 22:35:30		19.3		   
13239		2016-03-30 22:37:30		19.3		   
13240		2016-03-30 22:39:30		19.3		   
13241		2016-03-30 22:41:30		19.3		   
13242		2016-03-30 22:43:30		19.3		   
13243		2016-03-30 22:45:30		19.3		   
13244		2016-03-30 22:47:30		19.3		   
13245		2016-03-30 22:49:30		19.3		   
13246		2016-03-30 22:51:30		19.3		   
13247		2016-03-30 22:53:30		19.3		   
13248		2016-03-30 22:55:30		19.3		   
13249		2016-03-30 22:57:30		19.3		   
13250		2016-03-30 22:59:30		19.3		   
13251		2016-03-30 23:01:30		19.3		   
13252		2016-03-30 23:03:30		19.3		   
13253		2016-03-30 23:05:30		19.3		   
13254		2016-03-30 23:07:30		19.3		   
13255		2016-03-30 23:09:30		19.3		   
13256		2016-03-30 23:11:30		19.3		   
13257		2016-03-30 23:13:30		19.3		   
13258		2016-03-30 23:15:30		19.3		   
13259		2016-03-30 23:17:30		19.3		   
13260		2016-03-30 23:19:30		19.3		   
13261		2016-03-30 23:21:30		19.3		   
13262		2016-03-30 23:23:30		19.3		   
13263		2016-03-30 23:25:30		19.3		   
13264		2016-03-30 23:27:30		19.3		   
13265		2016-03-30 23:29:30		19.3		   
13266		2016-03-30 23:31:30		19.3		   
13267		2016-03-30 23:33:30		19.3		   
13268		2016-03-30 23:35:30		19.3		   
13269		2016-03-30 23:37:30		19.3		   
13270		2016-03-30 23:39:30		19.3		   
13271		2016-03-30 23:41:30		19.3		   
13272		2016-03-30 23:43:30		19.3		   
13273		2016-03-30 23:45:30		19.3		   
13274		2016-03-30 23:47:30		19.3		   
13275		2016-03-30 23:49:30		19.3		   
13276		2016-03-30 23:51:30		19.3		   
13277		2016-03-30 23:53:30		19.3		   
13278		2016-03-30 23:55:30		19.3		   
13279		2016-03-30 23:57:30		19.3		   
13280		2016-03-30 23:59:30		19.3		   
13281		2016-03-31 00:01:30		19.3		   
13282		2016-03-31 00:03:30		19.3		   
13283		2016-03-31 00:05:30		19.3		   
13284		2016-03-31 00:07:30		19.3		   
13285		2016-03-31 00:09:30		19.3		   
13286		2016-03-31 00:11:30		19.3		   
13287		2016-03-31 00:13:30		19.3		   
13288		2016-03-31 00:15:30		19.2		   
13289		2016-03-31 00:17:30		19.2		   
13290		2016-03-31 00:19:30		19.2		   
13291		2016-03-31 00:21:30		19.2		   
13292		2016-03-31 00:23:30		19.2		   
13293		2016-03-31 00:25:30		19.2		   
13294		2016-03-31 00:27:30		19.2		   
13295		2016-03-31 00:29:30		19.2		   
13296		2016-03-31 00:31:30		19.2		   
13297		2016-03-31 00:33:30		19.2		   
13298		2016-03-31 00:35:30		19.2		   
13299		2016-03-31 00:37:30		19.2		   
13300		2016-03-31 00:39:30		19.2		   
13301		2016-03-31 00:41:30		19.2		   
13302		2016-03-31 00:43:30		19.2		   
13303		2016-03-31 00:45:30		19.2		   
13304		2016-03-31 00:47:30		19.2		   
13305		2016-03-31 00:49:30		19.2		   
13306		2016-03-31 00:51:30		19.2		   
13307		2016-03-31 00:53:30		19.2		   
13308		2016-03-31 00:55:30		19.2		   
13309		2016-03-31 00:57:30		19.2		   
13310		2016-03-31 00:59:30		19.2		   
13311		2016-03-31 01:01:30		19.1		   
13312		2016-03-31 01:03:30		19.1		   
13313		2016-03-31 01:05:30		19.1		   
13314		2016-03-31 01:07:30		19.1		   
13315		2016-03-31 01:09:30		19.1		   
13316		2016-03-31 01:11:30		19.1		   
13317		2016-03-31 01:13:30		19.1		   
13318		2016-03-31 01:15:30		19.1		   
13319		2016-03-31 01:17:30		19.1		   
13320		2016-03-31 01:19:30		19.1		   
13321		2016-03-31 01:21:30		19.1		   
13322		2016-03-31 01:23:30		19.1		   
13323		2016-03-31 01:25:30		19.0		   
13324		2016-03-31 01:27:30		19.0		   
13325		2016-03-31 01:29:30		19.0		   
13326		2016-03-31 01:31:30		19.0		   
13327		2016-03-31 01:33:30		19.0		   
13328		2016-03-31 01:35:30		19.0		   
13329		2016-03-31 01:37:30		19.0		   
13330		2016-03-31 01:39:30		19.0		   
13331		2016-03-31 01:41:30		19.0		   
13332		2016-03-31 01:43:30		19.0		   
13333		2016-03-31 01:45:30		19.0		   
13334		2016-03-31 01:47:30		18.9		   
13335		2016-03-31 01:49:30		18.9		   
13336		2016-03-31 01:51:30		18.9		   
13337		2016-03-31 01:53:30		18.9		   
13338		2016-03-31 01:55:30		18.9		   
13339		2016-03-31 01:57:30		18.9		   
13340		2016-03-31 01:59:30		18.9		   
13341		2016-03-31 02:01:30		18.9		   
13342		2016-03-31 02:03:30		18.9		   
13343		2016-03-31 02:05:30		18.9		   
13344		2016-03-31 02:07:30		18.9		   
13345		2016-03-31 02:09:30		18.9		   
13346		2016-03-31 02:11:30		18.9		   
13347		2016-03-31 02:13:30		18.9		   
13348		2016-03-31 02:15:30		18.9		   
13349		2016-03-31 02:17:30		19.0		   
13350		2016-03-31 02:19:30		19.0		   
13351		2016-03-31 02:21:30		19.0		   
13352		2016-03-31 02:23:30		19.0		   
13353		2016-03-31 02:25:30		19.0		   
13354		2016-03-31 02:27:30		19.0		   
13355		2016-03-31 02:29:30		19.0		   
13356		2016-03-31 02:31:30		19.0		   
13357		2016-03-31 02:33:30		19.1		   
13358		2016-03-31 02:35:30		19.1		   
13359		2016-03-31 02:37:30		19.1		   
13360		2016-03-31 02:39:30		19.1		   
13361		2016-03-31 02:41:30		19.1		   
13362		2016-03-31 02:43:30		19.1		   
13363		2016-03-31 02:45:30		19.1		   
13364		2016-03-31 02:47:30		19.1		   
13365		2016-03-31 02:49:30		19.1		   
13366		2016-03-31 02:51:30		19.1		   
13367		2016-03-31 02:53:30		19.2		   
13368		2016-03-31 02:55:30		19.2		   
13369		2016-03-31 02:57:30		19.2		   
13370		2016-03-31 02:59:30		19.2		   
13371		2016-03-31 03:01:30		19.2		   
13372		2016-03-31 03:03:30		19.2		   
13373		2016-03-31 03:05:30		19.2		   
13374		2016-03-31 03:07:30		19.2		   
13375		2016-03-31 03:09:30		19.2		   
13376		2016-03-31 03:11:30		19.2		   
13377		2016-03-31 03:13:30		19.2		   
13378		2016-03-31 03:15:30		19.2		   
13379		2016-03-31 03:17:30		19.2		   
13380		2016-03-31 03:19:30		19.2		   
13381		2016-03-31 03:21:30		19.2		   
13382		2016-03-31 03:23:30		19.2		   
13383		2016-03-31 03:25:30		19.2		   
13384		2016-03-31 03:27:30		19.2		   
13385		2016-03-31 03:29:30		19.2		   
13386		2016-03-31 03:31:30		19.2		   
13387		2016-03-31 03:33:30		19.2		   
13388		2016-03-31 03:35:30		19.2		   
13389		2016-03-31 03:37:30		19.2		   
13390		2016-03-31 03:39:30		19.2		   
